Indice,Numero de clusters,sp,sr,D.V.Index,evaluacion,defecto
1000,238,4.126884239744904,59.09862359798468,124752.24854518178,4029.032097851172,Patches
1001,218,3.008869220272782,16.27986209598261,416857.15462820523,4069.8841985348276,Pitted
1002,203,45.353261852520255,5.37450791863148,337460.09491353517,3727.964549390159,Crazing
1003,169,49.23093053273976,3.182622954428152,120262.0616573372,2852.0139299101506,Inclusion
1004,183,17.658498062871587,37.797158559676966,272804.63254888955,3304.5240770379887,Inclusion
1005,198,4.3051470713250914,25.68781406648147,324827.85031901655,3625.244529799161,Rolled
1006,175,2.5532444203270113,49.15864180947833,366072.37690002983,3234.3096431209137,Scratches
1007,172,35.3962683394445,17.643256525703578,199891.07410493802,3028.722978497615,Inclusion
1008,229,7.007761103320828,6.975222707497326,315251.9168253299,4182.947346300216,Pitted
1009,242,2.4332940860381447,37.80548458132008,116833.54904333674,4073.8510097483145,Scratches
1010,221,7.893798224355695,16.511571795948115,345282.02906089125,4065.8288746600924,Inclusion
1011,190,4.689064693391391,10.427094071513263,198675.9743182687,3344.0109998488506,Scratches
1012,241,16.5650078689035,4.350820410763161,382875.44925295276,4469.71026660612,Pitted
1013,194,1.034929751407955,59.907896752489336,235222.199021391,3461.6709508162357,Scratches
1014,174,3.1653952564875736,29.95177457996787,289374.0824991926,3156.808256807961,Rolled
1015,207,23.483667856009365,10.416404325668353,98796.9223791758,3434.580945504256,Inclusion
1016,191,3.05172961674341,6.822526363648611,92720.95609598135,3151.616094074625,Scratches
1017,144,5.670411731528056,33.04731491834763,397764.83666273975,2678.6240954850696,Scratches
1018,174,2.218510893234585,37.51066295132398,626723.8402367403,3350.799840542912,Scratches
1019,198,52.983806994371626,25.785894851560485,222746.6506465946,3517.478754196098,Pitted
1020,215,22.080713581980557,5.888049575211368,234101.54761075595,3834.906613467852,Patches
1021,195,38.46817193658175,6.743088265744885,260578.1619109212,3508.314548015466,Rolled
1022,187,22.99685020186493,16.52665860184137,47595.610587218405,2905.707150070554,Crazing
1023,215,2.2872524754068717,29.06024603153265,356948.98101767054,3965.7520469603705,Rolled
1024,192,44.91884827113914,4.273916356834645,232116.02139830778,3422.3014233662334,Crazing
1025,198,7.722584271751884,20.404591079151306,13656.077760017568,2719.9766004841613,Rolled
1026,148,2.2892189673524204,54.57680707323915,35443.329598546785,2236.7575247682103,Scratches
1027,176,2.9609244381725617,29.292434481819424,224404.84786581757,3128.5309998921475,Rolled
1028,243,4.2304816807512715,9.682939853633663,230131.0022006163,4328.339285328511,Pitted
1029,230,5.237441863925447,46.8195908336835,190214.98124292438,4033.572410752194,Scratches
1030,176,6.502009960536529,23.82914315700401,155939.7846229804,3036.1107957833956,Rolled
1031,227,6.517712224894572,14.760750781423333,269239.3766607036,4094.7462864189915,Inclusion
1032,232,8.613312414777122,14.191008275485327,28746.01784208275,3436.1692826789927,Pitted
1033,224,8.342895267154976,9.351154207390925,168845.9482697639,3889.837959707499,Patches
1034,199,32.972331782309645,21.58558319230361,321139.85285237606,3640.2755950845312,Pitted
1035,206,4.629181141832868,13.787276958065354,54306.48796038923,3240.140410814829,Rolled
1036,224,30.91922629498157,10.686131068532909,68084.91279815066,3596.3306446528118,Patches
1037,202,1.7352829410676733,32.59110784537988,176239.2108832417,3520.289433807592,Rolled
1038,210,4.33485290474926,49.431403849776075,135625.72818259767,3580.346985165335,Inclusion
1039,230,3.355585780472603,56.31868633708115,875437.1705368755,4540.11814660637,Patches
1040,188,35.41356977868109,4.052522334579347,96658.34538441904,3113.3940555023,Crazing
1041,196,29.468696616770398,6.84335791269831,174016.67790298062,3412.1377470207744,Rolled
1042,192,27.54143345286755,24.112917145690155,84709.867058811,3143.0865417454447,Inclusion
1043,236,58.200469102004035,1.4418368984448513,71103.06196323704,3803.7592801813776,Patches
1044,207,5.990765448714229,20.122942591165906,172249.99469050366,3600.5878934695183,Crazing
1045,214,4.613534903884138,42.86370428968487,324549.0845398278,3917.9285124942708,Patches
1046,176,31.20342118233607,9.311223140710634,136557.1859690856,3002.409644720038,Crazing
1047,154,21.157617197802082,10.264686282208096,236038.31893681546,2748.6938807112533,Inclusion
1048,187,2.959122636852107,21.259138451286184,127113.24005000935,3170.7261444178503,Scratches
1049,207,7.215781144653169,18.77081590657542,424554.3152883022,3869.987049473183,Inclusion
1050,182,1.4523456461193751,42.46598309894573,116508.15566551845,3063.0729989269885,Rolled
1051,188,54.611500874945435,1.5389416866392795,2816261.8010555645,4027.9658043541453,Inclusion
1052,193,14.540613756447424,6.1673984724292765,244493.9659883114,3454.5917916408243,Rolled
1053,227,2.4088073187579253,36.41508781875741,71057.29834003033,3658.4898142016805,Patches
1054,212,3.6977350232616426,13.158101235840885,57862.015197212335,3353.909737262182,Rolled
1055,196,3.2263595876287137,38.42848004989715,103092.6443672606,3264.1020474819015,Rolled
1056,200,10.420092897003943,28.975662918998356,439004.1195640306,3748.774990468971,Inclusion
1057,193,19.11743912187732,11.850058556440732,358154.2455823339,3560.892753048034,Inclusion
1058,195,12.39428128877723,52.69555942379766,349739.03792396944,3591.104266093048,Patches
1059,202,2.1517896210586396,30.747050380646375,137423.3232920124,3447.7900050099643,Crazing
1060,190,7.312816185963347,12.13029528457291,114491.28514651221,3192.9268697426655,Rolled
1061,202,2.770228180882312,27.69867614878359,127277.62683597801,3425.439101750481,Crazing
1062,210,31.739051500869362,13.758098126074366,112999.10531775355,3525.049883131029,Pitted
1063,187,8.902465565625494,21.395281910764922,338259.3184564906,3434.773018597486,Rolled
1064,213,2.073732234988787,57.04698331571569,261570.6204059218,3833.327128945502,Scratches
1065,194,2.354342447568021,25.20966365164406,46883.57934652527,3010.258248754399,Crazing
1066,243,2.058483054693916,20.00955878161745,483274.6748813321,4588.44358026627,Pitted
1067,184,1.2013292373170328,29.74103452095234,729437.4716034684,3583.6621610013767,Rolled
1068,219,9.849203382462221,7.816014406036981,210670.83309750678,3872.934203133683,Rolled
1069,209,2.4460497677082325,24.244970227690747,196270.97459466613,3674.7398479985645,Rolled
1070,204,6.253501056883748,59.743548283844554,209080.67268062572,3605.434836816815,Patches
1071,214,1.4789079853317535,40.62728871104327,303609.82206578593,3897.3378128386685,Scratches
1072,209,28.91682148607556,5.288055540514458,280525.0677622876,3782.4339656297775,Crazing
1073,217,1.4317454891397317,31.074250854840137,284083.74507649266,3931.1626167214163,Rolled
1074,211,18.82953960736685,3.9004339960996903,238544.60602241196,3769.2828027006235,Rolled
1075,203,1.4471511564970942,46.43093785268067,716253.8044351654,3948.372608375592,Pitted
1076,218,1.091270248826933,25.94387422650169,153929.92777555087,3756.5573018964155,Crazing
1077,193,1.4399035904898114,2.7643066232963185,85814.45024116697,3163.0640655720545,Rolled
1078,193,7.518227166299676,8.660644697552641,113071.22620603426,3239.86635790078,Inclusion
1079,225,2.058180325391808,38.852951537609364,170131.96273363338,3909.6663030839636,Scratches
1080,214,1.9771433866283115,59.78146751846407,220305.7421515464,3798.317580630912,Scratches
1081,189,4.72561317834386,25.43032052878403,109948.46886589313,3165.0824497144167,Crazing
1082,199,5.634878739334443,7.211245436543583,78215.0870941287,3234.7767004615803,Crazing
1083,219,29.026740534114804,16.03985396684371,115512.609104389,3683.074288729619,Pitted
1084,231,19.10620301183849,6.96532071418386,57984.28429170268,3655.199466410855,Pitted
1085,217,2.198710113786753,58.88931511938259,104253.01489857241,3617.3313188786396,Scratches
1086,214,1.5846498664987603,30.079993482638255,261381.27120694896,3851.1003965627665,Pitted
1087,206,3.0541170660613766,20.335408527814373,142541.2144088324,3526.930036632253,Crazing
1088,219,35.00145799963768,5.462117763857278,81838.57691540297,3574.188062908829,Patches
1089,194,23.998199606315847,8.321751752468984,120226.95165262184,3273.827759120992,Inclusion
1090,229,9.076678519251884,14.690644479581982,293059.74111058336,4158.831276095501,Pitted
1091,230,1.10271578995442,38.191381332627174,361144.7469584855,4246.310061847252,Crazing
1092,202,22.36546298771442,11.529091832027014,256938.831575558,3630.1552144272446,Inclusion
1093,252,4.971278430566715,4.017856914153417,355048.6598636156,4646.2896234133195,Pitted
1094,213,1.3402738558500173,30.63249397631589,189088.5189327676,3733.613577737366,Crazing
1095,198,2.939489658497894,13.018502462599045,172553.83541995185,3444.544029148177,Scratches
1096,194,17.673724923343272,4.55509994130904,54793.716303625166,3053.894230027185,Rolled
1097,235,6.744250941181931,27.594969294474936,892422.5065288887,4645.331332573632,Patches
1098,208,7.597131852217349,21.241403682509585,43279.84296245571,3203.4927899555187,Pitted
1099,203,2.4662711715634082,19.893079936872837,62009.000761885254,3231.7985742731425,Crazing
1100,177,1.9128467644962934,32.68792357521417,155600.09890112985,3052.8045709604585,Scratches
1101,216,9.475710685487968,14.548153023142053,161756.4039082478,3737.548073628167,Inclusion
1102,173,25.504125425497566,17.10446377182731,569763.6628690979,3307.760707571451,Rolled
1103,208,2.868678538563344,44.75793931594149,194263.2211820666,3654.071878801196,Scratches
1104,222,2.1313179243034943,34.3052683333477,113447.45102722319,3727.749556493193,Crazing
1105,231,2.562456341606895,26.032922510958752,47703.30154296274,3590.156146057107,Patches
1106,183,13.72110639549732,10.200459915357905,355831.09788762353,3374.67245272532,Rolled
1107,198,1.0462905234303645,38.24320513534332,298335.88970998535,3600.9424476217814,Scratches
1108,220,1.9790160416083886,23.945969954201686,84210.59420457754,3599.5771072940183,Rolled
1109,200,2.457077637930581,50.065693058825474,193166.5261802141,3511.897117140457,Crazing
1110,245,25.339200203971885,7.3743319602256445,138656.02806853253,4184.881949263582,Patches
1111,224,2.50148643397175,8.933509876314533,499304.0364577329,4240.221225887606,Inclusion
1112,211,17.34317407933006,9.165004763351275,84363.25674820378,3452.87303273665,Rolled
1113,209,3.4336184570694197,36.86359620627267,60294.55588424191,3318.8656858619643,Inclusion
1114,213,16.629989005409335,15.003546417350806,945149.3155656417,4228.08892363633,Pitted
1115,226,3.2772918439120584,44.16562338607362,314357.378837026,4127.22241905041,Patches
1116,171,2.3813210847518427,41.85533703735631,112012.61239203933,2868.2345839265813,Scratches
1117,231,22.716971130252038,9.39274851354928,174328.3038913893,4022.044325942856,Patches
1118,189,9.633377076723328,48.07531484975349,739735.5190729129,3684.8668545735068,Inclusion
1119,229,2.690036289468358,53.93019199998193,148110.0001482611,3933.3748816357765,Scratches
1120,196,1.0420369094824016,35.81795096636222,212915.1683674359,3469.184164660925,Rolled
1121,227,5.115013507856562,47.008352951881534,129634.20104969564,3855.3877184251055,Patches
1122,220,2.3573067977967788,36.83296446235096,208929.8909908895,3887.985064432664,Scratches
1123,231,6.838574876154005,7.319375568294969,411538.633735498,4308.3043880075675,Pitted
1124,187,10.950457176109984,27.553376706472594,301660.60582471796,3403.879987890275,Rolled
1125,179,3.0419835500294434,34.15644529786455,171991.97589877644,3113.1647303043683,Rolled
1126,184,3.183037290430124,14.95409989542868,123579.0082123951,3112.3736481333685,Rolled
1127,217,35.345190064438135,12.467251366459486,514445.2482019375,4117.066789342424,Pitted
1128,182,17.059540590129686,8.623917254944006,208999.26773936677,3216.511181893271,Pitted
1129,199,5.278461962785866,20.94383178029221,110467.21710532997,3333.898494232596,Crazing
1130,186,6.076758516275971,17.251254012317677,122588.4157185521,3144.0441420007533,Rolled
1131,193,2.5394030844161355,47.7954629809132,238242.00399190292,3447.3791758912594,Rolled
1132,230,30.410730518675614,5.880571508746362,123797.87694391356,3891.0542210134067,Pitted
1133,195,1.714572301866271,20.915042644621682,174243.93442952062,3395.0960374574775,Rolled
1134,211,16.499516661919785,5.576894569623422,29828.07355204837,3136.3848517573338,Pitted
1135,215,3.9784602290801954,41.5989320137802,126827.29529056606,3644.78873511001,Scratches
1136,161,4.752227881059834,22.084881483952504,140944.270560462,2753.8672144948355,Crazing
1137,206,1.2728612343923098,34.13752902628869,183265.6962202263,3601.6169116638916,Rolled
1138,216,7.94230836224115,27.304529871469057,233104.46131985058,3851.4132915473597,Patches
1139,205,2.4606382945428042,4.234178760785412,256438.96269770374,3683.4924702709136,Inclusion
1140,190,4.356058270375451,29.384350764028678,348825.1404468366,3498.307454219159,Rolled
1141,214,27.04496370350737,10.931573312530137,264580.4121633947,3854.856200673683,Pitted
1142,247,19.862279377682015,5.398565267510524,190187.82492872508,4331.655145888305,Patches
1143,172,28.366527238917527,6.23420216815717,246896.59809011963,3081.130158410172,Rolled
1144,214,3.5273202035828746,45.77352213369369,319904.4375818273,3913.4782366123845,Scratches
1145,190,22.186716657666388,4.6777034050880015,235798.37248440512,3390.966904667507,Inclusion
1146,162,5.108943555902648,34.11602517790539,203695.60079811464,2857.040958158922,Rolled
1147,219,4.790196797185065,25.011386377931903,229171.26129207655,3899.528588014701,Inclusion
1148,238,4.518519217781764,27.930545889226902,190674.92439024802,4174.699833302673,Scratches
1149,201,7.630695039538176,17.894514187346278,343145.21345279925,3696.0804007138595,Crazing
1150,207,8.816412451039248,13.460245708154162,178654.18286162431,3611.489704533127,Patches
1151,198,21.922737896180713,3.2157519635715097,108570.67516229284,3312.198442003708,Inclusion
1152,228,1.9818659111629664,51.474337953463966,417021.69064372766,4256.705941036417,Inclusion
1153,215,13.127144081230288,22.593823242221188,200075.61292671188,3786.1899477160564,Pitted
1154,200,3.0421460028340848,47.11606746918309,587340.2224382539,3832.7673829601977,Pitted
1155,210,58.985700022222574,1.1560904784881458,92178.82411757307,3463.3510261457373,Patches
1156,229,2.7304010095589364,18.2677022847035,171998.81040485442,3982.7769450351534,Inclusion
1157,227,1.4399362924528205,37.458488153535534,58552.77406256203,3595.1011279015265,Scratches
1158,176,1.027062453454033,50.706765575814416,351337.0931877259,3242.359361955274,Scratches
1159,240,2.1140959974829037,9.037761293836347,224077.75420936482,4265.673576913867,Inclusion
1160,227,5.424267173376418,11.5842668180853,98191.6175211656,3764.4118804142486,Inclusion
1161,234,3.544362822785615,13.636777879193428,334603.01180928835,4294.389271951287,Inclusion
1162,216,2.908109912539161,51.44282348291042,211372.14265026592,3820.9159569689805,Pitted
1163,198,1.6393378280424296,30.85267043308453,345234.3062314417,3642.6488289702334,Inclusion
1164,202,11.161746401982136,40.79873070647945,90255.2205786738,3325.267998107431,Inclusion
1165,183,23.90628655108846,7.905562412504603,89396.41491111816,3009.971072024339,Inclusion
1166,153,19.076681168234167,1.0603759911834274,70490.7752392796,2464.087468268057,Scratches
1167,247,7.9042580185251525,12.018388224627905,36806.968160079414,3746.419750462006,Pitted
1168,229,9.31593084688761,41.38044049198561,160911.33535985343,3960.7625734727917,Patches
1169,222,1.5981480930722238,31.31469474312661,97477.27801570896,3679.1567925746604,Inclusion
1170,236,1.8983318076315212,56.12480856025383,272311.4029773046,4260.9558974630445,Scratches
1171,211,1.438567161049289,27.223158707833257,79721.18799079518,3435.644549209043,Rolled
1172,241,17.677754149260544,10.824725679634476,45874.52729747865,3731.982766878235,Patches
1173,211,22.177310979662423,3.945754531982122,257427.51252033084,3792.473218767233,Rolled
1174,206,37.03678662358738,18.296950412347986,434352.8924137935,3858.0726725332006,Patches
1175,221,20.11319617318083,4.513025445740706,113871.73285029434,3712.148080053201,Pitted
1176,225,3.1616873611974077,10.434730937462877,17393.99697274859,3169.417920231581,Crazing
1177,198,15.36221529090229,7.229870429844708,250951.1485180647,3551.5353106082366,Rolled
1178,226,7.243852145833357,54.158051111697965,113161.87604911397,3794.0944351550193,Patches
1179,235,1.1733705222351798,11.83587046426768,198308.2837186044,4135.385573091406,Inclusion
1180,202,4.823931457077608,12.664099625948577,116294.62366224606,3399.1398250600896,Crazing
1181,228,1.5522519881529,13.984612908879093,294350.1219805401,4142.115603588483,Pitted
1182,205,1.381515934320697,31.36971644925249,300140.5402714795,3730.0321279120035,Rolled
1183,160,12.827897483452597,43.39570859966668,305860.1114345273,2915.6019912608454,Inclusion
1184,223,2.395549817408174,35.78541160279001,442250.8749358523,4182.254720153403,Rolled
1185,220,1.6898757442058092,27.843728696507725,95147.69131685997,3638.3338267373706,Patches
1186,198,15.453939132254106,5.00153788799257,395017.37397946924,3681.1282034188507,Rolled
1187,221,2.9269713880664776,25.420301860530458,199371.8225347513,3890.7275421575755,Inclusion
1188,209,13.734182970605156,17.41019943036164,227065.32916869287,3718.6843133477573,Inclusion
1189,212,6.290394113075147,11.22856783491649,148499.31751699117,3642.180516309449,Crazing
1190,194,2.029041233954104,58.53526448306694,297305.99778044975,3527.228274257103,Scratches
1191,223,55.52515763956444,20.425600532719272,188250.88426820346,3907.472256890488,Patches
1192,200,5.271342469345304,8.85799147883803,482323.577933709,3775.9283622096705,Inclusion
1193,190,56.1148369329829,12.203934698579513,98663.87927354101,3152.1445344771464,Crazing
1194,185,33.95778437543142,23.814123667906145,153219.4903181147,3186.6694558154054,Pitted
1195,232,3.9566193430578194,40.760263903066864,325147.1835360397,4248.090149141357,Pitted
1196,235,1.9277453002325695,49.27102299228897,152452.1055999797,4046.229189432765,Inclusion
1197,245,23.058737974627483,2.2661116804388706,165950.67505561924,4248.3967682557795,Patches
1198,232,26.900273529610395,49.73541753371408,229565.52710395044,4131.58278550101,Patches
1199,212,11.24067392757661,42.36507059695704,360584.18424551975,3913.5150378985563,Patches
1200,168,5.363266010266478,5.769224725465231,44163.61065415976,2592.335844994675,Inclusion
1201,218,54.623017599601184,12.744661790676936,204657.32269263154,3846.141466148244,Pitted
1202,217,6.394832281686344,9.759806679005875,67359.07153827467,3480.5898652132196,Inclusion
1203,200,44.1665637371115,9.523688913452673,181411.8345644122,3493.7818097767113,Inclusion
1204,217,8.103626289876022,24.140599636094414,1082417.0106350547,4349.944022067044,Scratches
1205,197,8.697015147666484,7.205626637354165,103479.96520444908,3281.8214138466647,Inclusion
1206,240,1.7402815638892397,6.064779090876307,471817.9499826036,4523.488987290735,Pitted
1207,217,5.027218682725236,52.277796290613225,329410.85657690157,3977.50770142337,Patches
1208,193,27.070964986164014,7.54101731023977,645035.0637847778,3724.7104858286134,Rolled
1209,209,1.0413794188944898,1.3801889214974778,160562.4000276802,3614.1898833087357,Scratches
1210,231,6.056580890884807,38.910198409930544,316032.51630437054,4220.303813437623,Patches
1211,222,3.426582499011925,40.4640276515074,72648.83555580962,3585.000755878719,Scratches
1212,241,2.0106142003620118,58.88563242293024,118260.10557076514,4061.2365506356014,Patches
1213,220,4.152005517643414,31.115032409484787,80939.45321786733,3587.002206158971,Scratches
1214,211,20.933783486223202,5.295202000735893,119277.50785024207,3558.296086283099,Patches
1215,185,2.720921306604294,30.83396496630649,96243.79165049003,3062.5650841088227,Rolled
1216,220,17.413086083017927,5.540697865646941,299964.42764137086,4002.7750175887004,Pitted
1217,237,1.0597580430663283,50.70860018951913,210331.55613133026,4190.706471965833,Scratches
1218,199,7.45506213974514,21.982262439226343,133549.96728957145,3388.37699931299,Crazing
1219,217,1.5537802506303597,59.04461176386546,463980.0067577976,4084.743575809823,Inclusion
1220,200,6.258634784799666,25.717897160861085,116055.65728132498,3364.8914649693515,Crazing
1221,245,26.89744134836723,10.04254028879395,178043.79710996718,4273.258798951349,Patches
1222,234,2.1528052387869145,4.258934104551146,345589.0957820904,4305.295372235376,Pitted
1223,197,23.940837333431816,8.770271262229691,351989.10060203687,3629.758732450217,Scratches
1224,211,14.494725413165494,25.499569387782937,1166138.939919452,4252.34804251597,Crazing
1225,209,8.797930486571028,21.650781880459466,140548.239585709,3574.047524327088,Crazing
1226,233,5.339988391290098,9.840567374553732,372003.6475643627,4311.655037323179,Pitted
1227,169,1.2164933176881794,59.678649679695,217174.04269192557,2996.1151737800114,Scratches
1228,236,2.3647471725392766,21.788279550750104,115780.535411003,3969.7638370111767,Pitted
1229,185,4.414582489919163,19.74017571230108,461345.154747615,3480.8650911844074,Crazing
1230,216,13.315703877113792,5.444716897188172,481534.4377193645,4077.492361822089,Crazing
1231,191,28.344659238703308,29.45332846552257,486745.369078219,3608.526275965676,Inclusion
1232,221,4.637449786419925,21.44616825558401,322120.30470203806,4043.6900571557408,Rolled
1233,190,1.2357701468530442,36.87430200401681,116622.07110150343,3197.9814514620975,Crazing
1234,206,4.475510095351667,55.692205960714006,217939.70095417605,3653.115317651929,Patches
1235,180,30.3456609529477,7.29272568041068,266067.1152757596,3243.85752331059,Inclusion
1236,209,5.919145513951235,15.290796912514283,340564.6549221078,3840.911960483696,Crazing
1237,222,5.922336414401775,4.705592151317887,453416.0030671887,4171.485624389456,Scratches
1238,206,5.36058402468328,15.659742886931852,57626.51681184136,3257.7757110713596,Rolled
1239,237,54.54950943996117,5.070943613102894,102695.67732703524,3945.5797757322593,Patches
1240,188,1.6310958990030333,19.881579922760658,210355.940328331,3324.304930388286,Scratches
1241,160,16.515111242868425,5.7168252757906615,330275.57665745745,2933.329722087878,Scratches
1242,157,1.7634139998810385,18.543567077658416,169477.73097438825,2727.205582314776,Scratches
1243,193,33.41583100020896,17.090036456619004,153698.2969322523,3325.3401391529874,Crazing
1244,176,49.20337951796669,6.17199328622456,326883.87489803974,3224.0416886483827,Crazing
1245,187,32.468611060700034,8.013735128731408,422291.5627602892,3494.6335407978795,Pitted
1246,192,17.547735484055117,8.685074869506925,406377.7820189302,3577.432704369129,Crazing
1247,192,12.780803743737113,6.446962513853076,123683.13759739489,3247.9275451403055,Pitted
1248,170,41.37811374473201,7.985336266554381,340226.55681386124,3123.943159307061,Rolled
1249,213,1.4064260570709153,24.15857980100682,227769.32729664174,3790.806572011375,Inclusion
1250,213,12.153286338431732,4.0744745292649105,119743.90516140085,3593.2232452298404,Crazing
1251,221,1.158938669367659,52.87469593672147,380918.1040535759,4097.145814269534,Patches
1252,229,8.645806999938335,40.940024624154795,365458.126528847,4231.770368865459,Patches
1253,198,5.327073645699828,13.723290720211617,68618.09815896703,3181.1277009212968,Rolled
1254,209,6.733815727845938,26.954083674633008,247437.96087741217,3744.59183068577,Patches
1255,192,1.223455990978282,39.07502558479398,189563.82720858013,3366.206240290422,Crazing
1256,216,5.677944463328314,13.351840759638957,71949.17062676603,3485.0931342540775,Crazing
1257,175,26.061888538933328,51.14835086882039,418052.00272697635,3267.831505577703,Patches
1258,200,4.917554968474821,2.0940707778961896,180428.75459341783,3492.2139501930815,Crazing
1259,204,26.79060446154428,48.1986592057599,448376.7312461625,3829.9677845564356,Patches
1260,176,2.6927320039103932,40.29103132034344,232657.11170387513,3137.70085402819,Crazing
1261,223,1.6086902602230881,12.873156322421181,540975.67552388,4247.080536708194,Inclusion
1262,167,12.012289033851122,9.320578946517081,75365.2017170796,2705.669024133686,Rolled
1263,185,20.9888940481495,1.0583876813981767,343695.5765018664,3402.2927752688856,Scratches
1264,219,3.4758078923020865,6.151413492581858,160173.93494071456,3786.35229195179,Crazing
1265,227,25.513113373298474,6.061626436164505,159619.44742983536,3923.5308583914766,Pitted
1266,225,7.253226911725019,34.12983399740229,142946.3965103621,3853.15081344673,Patches
1267,193,9.739052634559046,12.54524661104702,43487.809825752156,2973.8064223388633,Crazing
1268,201,22.042966381345014,30.495727250947258,96231.84449889598,3327.399578971839,Patches
1269,179,5.229317809966772,26.300042879833367,327968.3820135408,3279.8523009681503,Rolled
1270,227,11.6326668161651,12.358446677857241,739117.3831669152,4425.4657832523,Crazing
1271,207,1.1238547891202266,36.86335286149454,119030.27042222844,3490.220579769832,Rolled
1272,209,18.221536759098043,5.9444050726856075,160834.45856433857,3614.7003549903893,Patches
1273,191,27.888456015966156,3.710626928067367,195814.6441552948,3357.613665075202,Crazing
1274,226,4.883462726578705,26.2859555438555,578719.8269749635,4326.206253442957,Inclusion
1275,165,20.456076624844304,4.160412786124053,404134.8277567977,3073.038731514573,Rolled
1276,168,2.7746989880100097,24.66680878080729,40453.487522421194,2571.0680458307015,Inclusion
1277,197,35.85793032607832,6.889248051474748,391814.9419532202,3660.223139448135,Pitted
1278,169,6.093391979298749,36.605602722542,491211.513139743,3195.1114396149524,Crazing
1279,191,24.200701950155672,21.396595098512908,93340.05040043592,3153.4498475388227,Crazing
1280,229,4.851508287720612,16.73849947006748,366313.27796613047,4232.5425297720585,Patches
1281,209,6.886164524504788,59.769541860071485,463804.4442534647,3934.039837795227,Patches
1282,194,14.919952372734677,31.495716995724315,368173.2106164428,3587.0648752469833,Patches
1283,207,1.73443509311209,11.167871444638365,445845.42745090625,3884.60010778171,Scratches
1284,225,7.294823722128416,7.63980293202812,474504.92555709824,4242.614295944539,Inclusion
1285,172,45.25082371766033,1.7010975846928758,372642.1170937695,3183.2781690682386,Crazing
1286,222,4.873927253810321,16.171433867278992,410321.20217439544,4139.499507456666,Crazing
1287,192,6.505648561732496,8.50478585947651,114647.84188358874,3226.9151371205644,Rolled
1288,193,13.797366570210912,18.993407721312405,653532.0827167338,3728.3544174326994,Rolled
1289,208,16.13376067268667,16.69906812495069,110931.25741597662,3485.935733177055,Scratches
1290,231,8.642531067524065,52.44363022915956,264741.5003974907,4161.285938330138,Patches
1291,191,1.1975121341648527,44.22799812576734,352240.076254484,3519.4041114037464,Scratches
1292,200,6.173620922643615,31.29849849485729,304141.4322186017,3642.8765675887335,Rolled
1293,205,3.5015284278902024,30.1465313088903,128760.33091621684,3479.737376144668,Scratches
1294,223,1.1172941448299891,29.626957901123248,133096.41668216322,3795.9310216997974,Pitted
1295,182,25.23282745553722,6.655854703297733,229398.8158463174,3240.96471219191,Pitted
1296,242,4.447346520246379,12.11895522968156,567138.8902057322,4625.428900373183,Pitted
1297,216,12.761740949289635,3.5747361470816807,93214.7139935511,3565.786337842742,Pitted
1298,193,14.514695573033183,18.313334019958255,385557.7034920729,3581.421342712704,Rolled
1299,160,44.44718147321671,4.465219867425755,290016.866101219,2903.324364463101,Rolled
1300,238,1.4297365335019516,55.94884708108611,207400.47311050515,4203.570198981934,Patches
1301,206,9.061695010640026,15.459334376888949,169386.99226059497,3578.2124942757414,Inclusion
1302,219,1.0612822289648616,14.091195086964255,205216.2054202715,3864.6459447770285,Scratches
1303,243,2.970684949916918,51.0705399699996,142271.9097638533,4159.744790273039,Scratches
1304,216,27.29401925849057,5.306694440789904,128168.67776697224,3665.019789245755,Patches
1305,216,2.0039623789975254,41.24073999698387,200875.49934963151,3805.0434902927377,Inclusion
1306,212,1.4214269723348374,47.51181647968272,356143.3245891624,3909.724865817542,Crazing
1307,164,6.06477245047671,19.75858038193701,271144.44316886575,2959.987140876811,Crazing
1308,126,31.429385989545967,13.874813777819702,1224930.6388092644,2548.257847235717,Scratches
1309,192,5.39938946699179,29.30216761042096,343831.0842473532,3531.137366942509,Rolled
1310,250,7.487270672220998,9.131736888815597,254061.1647145759,4488.704084795077,Patches
1311,211,4.361648146032878,25.697020448476504,428161.59064064006,3947.344925451285,Crazing
1312,203,32.69786179726056,2.6163144518783543,178972.47587080803,3542.223776082092,Pitted
1313,195,8.821565117068701,31.182404058894907,156065.799483707,3364.100003905278,Scratches
1314,235,33.85288435743069,1.19119799796165,82032.234814266,3836.11727833525,Patches
1315,204,6.886726140716556,18.82378096322484,95766.81553760023,3375.6365946928445,Crazing
1316,206,20.430952033752916,21.459901505002343,393930.2394286036,3829.0416122171846,Pitted
1317,223,1.0805768011205905,46.3708006210217,77191.2667355953,3620.6614528243194,Pitted
1318,205,3.119436569890587,27.067750531357802,152210.55575746112,3529.2203218813715,Rolled
1319,178,1.798989337324981,45.583827291680926,164954.52020730826,3085.044164031065,Scratches
1320,191,10.363876895554803,10.181175162634382,116711.59585330897,3215.0243808152345,Rolled
1321,201,27.515444278512472,24.776165660259974,57634.597097362814,3178.7441429318005,Scratches
1322,206,7.172078599144722,49.22218781271304,89224.87097293182,3387.7026076494453,Pitted
1323,216,1.645102354092745,22.97560446574832,177885.10854150276,3767.1666227531364,Crazing
1324,211,2.8323055728642497,23.129893630963295,89491.65576408936,3470.8372312113365,Crazing
1325,188,14.57175114736306,22.057376772725405,238023.22500488535,3357.8196511248757,Crazing
